,T1,T2,Season,1Seed-2Seed,ScoreAvgDiff,NumotAvgDiff,FgmAvgDiff,FgaAvgDiff,Fgm3AvgDiff,Fga3AvgDiff,FtmAvgDiff,FtaAvgDiff,OrAvgDiff,DrAvgDiff,AstAvgDiff,ToAvgDiff,StlAvgDiff,BlkAvgDiff,PfAvgDiff,ScorediffAvgDiff,WinAvgDiff,T1 WL
6194,Cincinnati,Notre Dame,2013,3,-3.71657754,-0.144385027,-2.43672014,2.31016043,0.229946524,3.83778966,0.92691623,3.02406417,3.2459893,0.51871658,-4.78787879,1.75935829,1.911764706,2.35828877,3.46167558,0.643493761,-0.068627451,1
6195,MTSU,Notre Dame,2013,4,0.88948306,-0.174688057,-0.55793226,-1.20499109,-1.22459893,-3.46524064,3.22994653,5.02406417,1.03386809,-0.45098039,-2.84848485,2.72905526,2.002673797,-0.035650624,6.37076649,6.219251332,0.11319073,1
6196,St Mary's CA,Notre Dame,2013,4,4.52205882,-0.204044118,0.47426471,0.01470588,1.255514706,3.38419118,2.31801471,2.61213235,0.81985294,-0.24264706,-2.5,0.87867647,0.943014706,-0.854779412,3.29595588,4.327205882,0.077205882,1
6197,Oregon,Notre Dame,2013,5,1.38235294,-0.088235294,-0.11764705,1.73529412,-1.558823529,-2.05882353,3.17647059,4.4117647,1.11764706,0.05882353,-4,3.85294118,3.411764706,0.176470588,3.14705882,0.882352941,0.029411764,0
6198,New Mexico St,Notre Dame,2013,6,-2.35294118,-0.174688057,-1.73975044,-3.53832442,-2.588235294,-5.37433155,3.71479501,6.99376114,0.67023173,0.27629233,-5.54545455,3.30481283,0.426916221,1.721925133,0.97682709,-2.083778966,-0.038324421,0
6199,Valparaiso,Notre Dame,2013,7,1.11580882,-0.204044118,-1.33823529,-5.42279412,0.849264706,2.19669118,2.94301471,3.26838235,-2.18014706,-1.21139706,-3.125,3.34742647,1.286764706,-0.573529412,3.26470588,1.639705882,0.045955882,0
6200,Albany NY,Notre Dame,2013,8,-5.94117647,-0.205882353,-3.76470588,-5.35294118,-0.588235294,-1.17647058,2.17647059,2.32352941,-1.264705884,-1.38235294,-5.82352941,2.32352941,0.352941177,-1.794117647,1.79411764,-3.117647059,-0.029411765,0
6201,Liberty,Notre Dame,2013,9,-2.97794118,-0.141544118,-2.90073529,-1.39154412,0.193014706,0.82169118,2.63051471,2.95588235,-1.05514706,-0.30514706,-5.375,2.25367647,0.036764706,-0.917279412,4.67095588,-10.64154412,-0.360294118,0
6202,NC A&T,Notre Dame,2013,9,-8.73529412,-0.205882353,-5.02941176,-3.32352941,-0.794117647,1.55882353,2.11764706,4.61764706,-0.47058824,-0.67647059,-6.08823529,4,1.735294118,0.705882353,5.17647059,-7.029411765,-0.205882353,0
6203,Gonzaga,Notre Dame,2013,-6,6.45955882,-0.235294118,1.72426471,-0.45404412,-0.369485294,-0.58455882,3.38051471,4.64338235,0.35110294,0.50735294,-2.15625,0.09742647,2.786764706,-1.042279412,1.67095588,10.07720588,0.202205882,1
6204,Ohio St,Notre Dame,2013,-5,-1.04991088,-0.204991088,-0.4973262,0.03743315,-0.557932264,-0.46524064,0.5026738,1.08467023,-0.45098039,-0.29946524,-3.66666667,-0.45276292,1.699643494,0.479500891,1.31016043,4.128342242,0.05258467,1
6205,New Mexico,Notre Dame,2013,-4,-2.91176471,-0.176470589,-3.61764705,-3.5,-0.176470588,0.44117647,4.5,5.88235294,-1.735294119,0.73529412,-2.38235294,0.44117647,1.029411765,0.088235294,1.20588235,-0.205882353,0.117647058,0
6206,Kansas St,Notre Dame,2013,-3,-1.68627451,-0.235294118,-0.92156862,1.85561497,0.229946524,1.32263815,-0.07308377,0.3573975,2.27629233,-3.84491979,-1,0.54723708,1.942067736,-0.187165776,4.03743315,0.037433155,0.05258467,1
6207,Wisconsin,Notre Dame,2013,-2,-4.82352942,-0.117647059,-1.82352941,0.64705882,0.823529412,4.52941177,-2,-1.05882353,0.38235294,0.05882353,-3.61764706,-1.323529412,0.588235294,0.470588235,-0.26470588,2.382352941,-0.05882353,1
6208,Arizona,Notre Dame,2013,-1,2.92830882,-0.204044118,-0.55698529,0.42095588,1.068014706,3.44669118,2.97426471,3.01838235,0.41360294,-0.39889706,-3.15625,2.03492647,1.849264706,0.082720588,2.10845588,2.358455882,0.045955882,1
6209,Indiana,Pittsburgh,2013,-7,10.40625,-0.033143939,1.31628788,1.49147727,2.240530303,3.69507576,5.53314394,5.23674242,-0.48295455,3.74526515,-1.98579545,2.09375,0.828598485,-0.210227273,-0.03409091,3.38920455,0.068181818,1
6210,Miami FL,Pittsburgh,2013,-6,0.31534091,-0.06344697,-0.50189394,0.70359848,1.755681818,4.96780303,-0.43655303,-1.03598485,-2.90719697,3.32102273,-5.25852273,0.00284091,-0.322916667,0.607954545,-2.39772727,-4.913825758,0.068181818,0
6211,Marquette,Pittsburgh,2013,-5,-0.59375,0.035282258,-1.04637097,-1.2328629,-0.804435484,0.09879032,2.30342742,1.55443548,-1.42137097,1.0453629,-2.17641129,2.70665323,0.085685484,-0.518145161,-0.15725806,-7.898185484,-0.008064516,0
6212,Syracuse,Pittsburgh,2013,-4,1.74910714,-0.036607143,0.12321429,4.59017857,0.994642857,4.05178571,0.50803571,0.4125,1.60535714,1.79375,-1.98839286,1.72232143,2.229464286,2.2625,-0.95357143,-2.89910714,-0.007142857,1
6213,UNLV,Pittsburgh,2013,-3,1.49715909,-0.06344697,-0.62310606,3.33996212,1.422348485,5.75568182,1.32102273,0.66098485,-1.17992424,5.68465909,-0.53125,3.15435606,0.525568182,1.880681818,-0.18560606,-6.641098485,-0.022727273,0
6214,Butler,Pittsburgh,2013,-2,-1.16950758,-0.06344697,-1.62310606,-0.41761364,1.482954545,4.99810606,0.59375,0.14583333,-1.33143939,2.47253788,-3.65246212,2.36647727,-0.989583333,-1.634469697,0.93560606,-9.247159091,0.007575758,0
6215,Illinois,Pittsburgh,2013,-1,-0.95738636,-0.06344697,-1.62310606,4.15814394,2.634469697,9.78598485,-0.34564394,-2.09659091,-1.08901515,-0.95170455,-6.37973485,0.57859848,0.222537879,-0.028409091,1.08712121,-10.94412879,-0.113636364,0
6216,NC State,Pittsburgh,2013,0,7.93566176,-0.064338235,2.55514706,3.13051471,0.231617647,-0.59191176,2.59375,3.25367647,-1.49632353,2.97610294,-1.91360294,1.44669118,-0.068014706,0.327205882,-1.80147059,-6.685661765,-0.044117647,0
6217,Temple,Pittsburgh,2013,1,3.15625,-0.09375,-0.375,4.8125,2.21875,7.75,1.6875,0.625,-1.59375,0.6875,-1.65625,0.0625,1.375,-0.25,-0.71875,-9.5,-0.03125,0
6218,Colorado,Pittsburgh,2013,2,-1.4375,0.03125,-1.875,0.5,0.34375,1.5,1.96875,2.28125,-1.34375,3.21875,-6.5,2.34375,0.375,-0.8125,-1.34375,-9.78125,-0.09375,0
6219,Bucknell,Pittsburgh,2013,3,-2.34375,-0.09375,-1.46875,-0.875,-0.4375,-1.21875,1.03125,-0.84375,-3.90625,4.71875,-3.09375,-1.46875,-3.15625,0.125,-2.46875,-4.59375,0.09375,0
6220,California,Pittsburgh,2013,4,-2.0453629,-0.061491935,-0.23991935,2.99294355,-1.030241935,-0.80443548,-0.53528226,-2.44556452,-1.96975806,3.81955645,-2.46673387,1.6421371,-0.882056452,0.804435484,-0.80241935,-10.99495968,-0.10483871,0
6221,Montana,Pittsburgh,2013,5,0.88900862,0.078663793,-1.70043103,-3.29849138,1.69612069,3.83405172,2.59375,0.67456897,-5.558189655,1.04202586,-3.97952586,1.40409483,-0.89762931,-0.9375,-0.05603448,-9.328663793,0.043103448,0
6222,Davidson,Pittsburgh,2013,6,3.5,-0.0625,-1,-0.625,2.4375,6.40625,3.0625,0.375,-3.90625,2.03125,-2.78125,0.09375,-0.9375,-1.1875,0.5,-3.0625,0.03125,0
6223,Pacific,Pittsburgh,2013,7,-2.75,-0.0625,-2.34375,-1.71875,1.40625,2.46875,0.53125,-0.28125,-3.53125,-0.25,-2.1875,0.3125,-1.125,-2.71875,1.1875,-12.3125,-0.125,0
6224,James Madison,Pittsburgh,2013,8,-4.41727941,-0.034926471,-3.03308824,-0.16360294,0.672794118,3.14338235,0.97610294,0.34191176,-2.9375,0.29963235,-4.79595588,0.27022059,1.226102941,0.5625,0.02205882,-13.33272059,-0.161764706,0
6225,Long Island,Pittsburgh,2013,8,9.86079545,-0.033143939,1.52840909,2.24905303,2.301136364,5.05871212,4.50284091,5.78219697,-1.14962121,1.19981061,-1.25852273,3.48768939,0.161931818,-0.422348485,0.60227273,-11.09564394,-0.143939394,0
6226,Kansas,Pittsburgh,2013,-7,5.78860294,0.023897059,1.05514706,1.68933824,0.966911765,2.34926471,2.71139706,1.8125,-1.96691176,5.74080882,-0.88419118,2.77022059,0.520220588,2.680147059,-0.15441176,-0.24448529,0.102941176,0
6227,Georgetown,Pittsburgh,2013,-6,-5.01310484,0.035282258,-2.5625,-3.36189516,0.808467742,2.35685484,-0.69657258,-1.51008065,-3.711693548,1.30342742,-1.72479839,1.77116935,0.892137097,-0.098790323,-0.25403226,-5.317540323,0.056451613,0
6228,Florida,Pittsburgh,2013,-5,2.04261364,-0.09375,0.64962121,0.73390152,3.331439394,7.99810606,-2.58806818,-4.30871212,-2.39204545,2.10890152,-1.71306818,0.21496212,0.31344697,-0.634469697,-3.00378788,3.78314394,0.037878788,1
6229,Michigan,Pittsburgh,2013,-4,4.78125,-0.03125,2.09375,3.78125,2.28125,5.5,-1.6875,-3.6875,-2.34375,1.90625,-2.40625,-1.6875,-0.625,-1.09375,-4.0625,-2.71875,0.03125,1
6230,VA Commonwealth,Pittsburgh,2013,-3,7.72977941,-0.034926471,2.4375,8.57169118,2.878676471,8.52573529,-0.02389706,-1.09926471,0.94485294,-1.46507353,-1.82536765,0.91727941,5.16727941,-0.790441176,2.78676471,-1.62683824,0.014705882,1
6231,UCLA,Pittsburgh,2013,-2,5.14154412,0.023897059,2.11397059,7.04227941,-0.150735294,0.40808824,1.06433824,-0.15808824,-2.11397059,3.06433824,-0.38419118,0.15257353,1.520220588,-0.261029412,-2.21323529,-8.362132353,-0.014705882,0
6232,San Diego St,Pittsburgh,2013,-1,-1.32708333,-0.060416667,-1.29583333,2.38541667,0.8375,4.1375,0.42708333,0.04583333,-2.1375,3.46041667,-4.49791667,1.02708333,-0.089583333,0.429166667,-1.925,-7.05625,-0.083333333,0
6233,North Carolina,Pittsburgh,2013,0,6.58806818,-0.06344697,2.77083333,10.79450758,2.270833333,5.75568182,-1.22443182,-2.09659091,0.7594697,2.74526515,0.49905303,1.36647727,1.31344697,-0.634469697,-2.21590909,-7.095643939,-0.053030303,0
6234,Villanova,Pittsburgh,2013,1,-2.15625,0.0625,-4.375,-2.5625,1.03125,4.03125,5.5625,6.09375,-1.78125,2.5625,-4.25,4.71875,0.875,-0.46875,1.90625,-11.65625,-0.15625,0
6235,Oklahoma,Pittsburgh,2013,2,1.53528226,-0.029233871,-0.40120968,3.92842742,-0.094758065,1.16330645,2.43245968,0.65120968,-1.03427419,2.43245968,-4.14415323,0.93245968,-0.204637097,-1.131048387,0.19758065,-9.220766129,-0.10483871,0
6236,Minnesota,Pittsburgh,2013,3,-1.15625,-0.0625,-1.6875,0.1875,0.15625,1.9375,2.0625,2.40625,1.96875,1.53125,-1.75,2.90625,0.90625,1.78125,0.40625,-7.40625,-0.125,0
6237,Akron,Pittsburgh,2013,4,2.34173387,0.035282258,0.21169355,3.15423387,1.872983871,6.80846774,0.0453629,0.74798387,0.09475806,2.36794355,-1.53125,2.83568548,0.472782258,1.643145161,0.875,-4.478830645,0.056451613,0
6238,S Dakota St,Pittsburgh,2013,5,3.05141129,0.035282258,-0.23991935,0.89616935,2.776209677,5.80846774,0.75504032,-1.86491935,-3.776209677,2.36794355,-2.62802419,-0.3578629,-1.559475806,-1.743951613,-2.80241935,-7.865927419,-0.040322581,0
6239,Northwestern LA,Pittsburgh,2013,6,8.36921296,-0.09375,1.88194444,7.70023148,0.678240741,4.19675926,3.92708333,4.92361111,0.72916667,2.07523148,-1.90162037,3.09375,2.677083333,0.581018519,2.76388889,-8.637731481,-0.046296296,0
6240,FL Gulf Coast,Pittsburgh,2013,7,2.75,0,0.65625,3.71875,1.5625,5.96875,-0.125,-0.375,-1.25,2.34375,-2.8125,3.75,2.15625,-0.15625,0.46875,-9.125,-0.0625,0
6241,WKU,Pittsburgh,2013,8,-2.59375,-0.064338235,-2.29779412,0.24816176,1.466911765,5.58455882,0.53492647,0.3125,-1.02573529,1.35845588,-5.26654412,4.15257353,-0.568014706,-0.672794118,1.81617647,-13.45036765,-0.191176471,0
6242,Louisville,Pittsburgh,2013,-7,3.96507353,0.053308824,0.29044118,4.27757353,0.761029412,3.55514706,2.62316176,2.34191176,0.68014706,1.47610294,-1.53125,1.77022059,4.07904412,0.297794118,0.61029412,1.43198529,0.102941176,1
6243,Duke,Pittsburgh,2013,-6,8.6875,-0.09375,1.78125,3.625,2.6875,5.03125,2.4375,1.46875,-3.28125,1.75,-1.84375,-0.1875,-0.125,-0.15625,0.59375,-1.28125,0.09375,1
6244,Michigan St,Pittsburgh,2013,-5,-2.09375,-0.09375,-1.1875,-0.84375,-0.09375,0.375,0.375,-0.78125,-1.65625,2.78125,-3.4375,2.25,1.40625,-0.125,-1.125,-6.03125,0,0
6245,St Louis,Pittsburgh,2013,-4,-0.8967803,-0.033143939,-2.44128788,-2.11458333,1.089015152,3.66477273,2.8967803,2.90340909,-3.90719697,1.41193182,-3.65246212,0.57859848,0.828598485,-0.785984848,0.23863636,-3.58049242,0.068181818,0
6246,Oklahoma St,Pittsburgh,2013,-3,2.78125,0.0625,-0.78125,2.53125,0.5,3.53125,3.84375,2.8125,-2.0625,3.125,-4.46875,1.5,0.84375,0.8125,0.84375,-4.625,0,0
6247,Memphis,Pittsburgh,2013,-2,6.25919118,-0.034926471,1.99632353,3.80698529,1.113970588,2.23161765,1.15257353,1.66544118,-0.67279412,3.12316176,0.67463235,3.71139706,2.314338235,2.356617647,0.96323529,-3.45036765,0.132352941,0
6248,Creighton,Pittsburgh,2013,-1,5.78860294,-0.09375,1.11397059,-1.22242647,3.702205882,6.76102941,-0.14154412,-2.51102941,-4.525735294,4.41727941,0.64522059,1.35845588,-1.65625,-1.349264706,-0.91911765,-1.86213235,0.044117647,0
6249,Colorado St,Pittsburgh,2013,0,2.66431452,-0.061491935,-0.62701613,2.50907258,0.066532258,1.29233871,3.85181452,4.16733871,1.5141129,3.10987903,-3.69254032,-0.19657258,-2.01108871,-2.131048387,-0.06048387,-5.446572581,-0.008064516,0
6250,Missouri,Pittsburgh,2013,1,6.64867424,-0.033143939,1.71022727,5.55208333,1.240530303,4.48295455,1.98768939,0.63068182,0.7594697,5.32102273,-2.59185606,2.33617424,0.101325758,-0.422348485,-0.67045455,-4.09564394,-0.053030303,0
6251,Cincinnati,Pittsburgh,2013,2,-2.95738636,-0.002840909,-2.41098485,3.76420455,1.755681818,7.42234848,0.10890152,0.63068182,1.42613636,3.23011364,-4.31912879,1.91193182,0.34375,2.244318182,0.5719697,-6.277462121,-0.083333333,0
6252,MTSU,Pittsburgh,2013,3,1.64867424,-0.033143939,-0.53219697,0.24905303,0.301136364,0.11931818,2.41193182,2.63068182,-0.78598485,2.26041667,-2.37973485,2.88162879,0.434659091,-0.149621212,3.48106061,-0.70170455,0.098484848,0
6253,St Mary's CA,Pittsburgh,2013,3,5.28125,-0.0625,0.5,1.46875,2.78125,6.96875,1.5,0.21875,-1,2.46875,-2.03125,1.03125,-0.625,-0.96875,0.40625,-2.59375,0.0625,0
6254,Oregon,Pittsburgh,2013,4,2.14154412,0.053308824,-0.09191176,3.18933824,-0.033088235,1.52573529,2.35845588,2.01838235,-0.70220588,2.77022059,-3.53125,4.00551471,1.84375,0.0625,0.25735294,-6.038602941,0.014705882,0
6255,New Mexico St,Pittsburgh,2013,5,-1.59375,-0.033143939,-1.71401515,-2.0842803,-1.0625,-1.78977273,2.8967803,4.60037879,-1.14962121,2.98768939,-5.07670455,3.45738636,-1.141098485,1.607954545,-1.91287879,-9.004734848,-0.053030303,0
6256,Valparaiso,Pittsburgh,2013,6,1.875,-0.0625,-1.3125,-3.96875,2.375,5.78125,2.125,0.875,-4,1.5,-2.65625,3.5,-0.28125,-0.6875,0.375,-5.28125,0.03125,0
6257,Albany NY,Pittsburgh,2013,7,-5.18198529,-0.064338235,-3.73897059,-3.89889706,0.9375,2.40808824,1.35845588,-0.06985294,-3.084558824,1.32904412,-5.35477941,2.47610294,-1.215073529,-1.908088235,-1.09558824,-10.03860294,-0.044117647,0
6258,Liberty,Pittsburgh,2013,8,-2.21875,0,-2.875,0.0625,1.71875,4.40625,1.8125,0.5625,-2.875,2.40625,-4.90625,2.40625,-1.53125,-1.03125,1.78125,-17.5625,-0.375,0
6259,NC A&T,Pittsburgh,2013,8,-7.97610294,-0.064338235,-5.00367647,-1.86948529,0.731617647,5.14338235,1.29963235,2.22426471,-2.29044118,2.03492647,-5.61948529,4.15257353,0.167279412,0.591911765,2.28676471,-13.95036765,-0.220588235,0
6260,Gonzaga,Pittsburgh,2013,-7,7.21875,-0.09375,1.75,1,1.15625,3,2.5625,2.25,-1.46875,3.21875,-1.6875,0.25,1.21875,-1.15625,-1.21875,3.15625,0.1875,1
6261,Ohio St,Pittsburgh,2013,-6,-0.2907197,-0.06344697,-0.47159091,1.49147727,0.96780303,3.11931818,-0.31534091,-1.30871212,-2.27083333,2.41193182,-3.19791667,-0.30018939,0.131628788,0.365530303,-1.57954545,-2.79261364,0.037878788,1
6262,New Mexico,Pittsburgh,2013,-5,-2.15257353,-0.034926471,-3.59191176,-2.04595588,1.349264706,4.02573529,3.68198529,3.48897059,-3.555147059,3.44669118,-1.91360294,0.59375,-0.538602941,-0.025735294,-1.68382353,-7.126838235,0.102941176,0
6263,Kansas St,Pittsburgh,2013,-4,-0.92708333,-0.09375,-0.89583333,3.30965909,1.755681818,4.90719697,-0.89109848,-2.03598485,0.45643939,-1.13352273,-0.53125,0.69981061,0.37405303,-0.301136364,1.14772727,-6.883522727,0.037878788,0
6264,Wisconsin,Pittsburgh,2013,-3,-4.06433824,0.023897059,-1.79779412,2.10110294,2.349264706,8.11397059,-2.81801471,-3.45220588,-1.4375,2.77022059,-3.14889706,-1.170955882,-0.979779412,0.356617647,-3.15441176,-4.538602941,-0.073529412,0
6265,Arizona,Pittsburgh,2013,-2,3.6875,-0.0625,-0.53125,1.875,2.59375,7.03125,2.15625,0.625,-1.40625,2.3125,-2.6875,2.1875,0.28125,-0.03125,-0.78125,-4.5625,0.03125,0
6266,Notre Dame,Pittsburgh,2013,-1,0.75919118,0.141544118,0.02573529,1.45404412,1.525735294,3.58455882,-0.81801471,-2.39338235,-1.81985294,2.71139706,0.46875,0.15257353,-1.568014706,-0.113970588,-2.88970588,-6.920955882,-0.014705882,0
6267,Indiana,Wichita St,2013,-8,10.55882353,0.060606061,2.29055259,-0.22727273,0.714795009,-1.80124777,5.26292335,5.54188948,-0.69251337,0.8573975,0.7513369,0.20588235,0.01426025,-0.743315508,-0.61497326,8.810160432,0.053475936,1
6268,Miami FL,Wichita St,2013,-7,0.46791444,0.03030303,0.47237077,-1.01515152,0.229946524,-0.5285205,-0.70677362,-0.73083779,-3.11675579,0.43315508,-2.52139038,-1.88502674,-1.137254902,0.07486631,-2.97860962,0.507130124,0.053475936,1
6269,Marquette,Wichita St,2013,-6,-0.44117647,0.129032258,-0.07210626,-2.9516129,-2.330170778,-5.39753321,2.03320683,1.85958254,-1.63092979,-1.84250475,0.56072106,0.81878558,-0.728652751,-1.051233396,-0.73814041,-2.477229602,-0.022770398,1
6270,Syracuse,Wichita St,2013,-5,1.90168067,0.057142857,1.097479,2.87142857,-0.531092437,-1.44453782,0.23781512,0.71764706,1.39579832,-1.09411765,0.74873949,-0.16554622,1.415126051,1.729411765,-1.53445378,2.521848742,-0.021848739,1
6271,UNLV,Wichita St,2013,-4,1.64973262,0.03030303,0.35115865,1.62121212,-0.103386809,0.25935829,1.05080214,0.96613191,-1.38948306,2.79679144,2.20588235,1.26648841,-0.288770053,1.347593583,-0.76648841,-1.220142603,-0.037433155,0
6272,Butler,Wichita St,2013,-3,-1.01693405,0.03030303,-0.64884135,-2.13636364,-0.042780749,-0.49821747,0.32352941,0.45098039,-1.54099821,-0.41532977,-0.91532977,0.47860962,-1.803921568,-2.167557932,0.35472371,-3.826203209,-0.007130124,0
6273,Illinois,Wichita St,2013,-2,-0.80481283,0.03030303,-0.64884135,2.43939394,1.108734403,4.28966132,-0.61586453,-1.79144385,-1.29857397,-3.8395722,-3.6426025,-1.30926917,-0.591800356,-0.561497326,0.50623886,-5.523172906,-0.128342246,1
6274,NC State,Wichita St,2013,-1,8.08823529,0.029411765,3.52941177,1.41176471,-1.294117647,-6.08823529,2.32352941,3.55882353,-1.70588235,0.08823529,0.82352941,-0.44117647,-0.882352941,-0.205882353,-2.38235294,-1.264705883,-0.058823529,0
6275,Temple,Wichita St,2013,0,3.30882353,0,0.59926471,3.09375,0.693014706,2.25367647,1.41727941,0.93014706,-1.80330882,-2.20036765,1.08088235,-1.82536765,0.560661765,-0.783088235,-1.29963235,-4.079044118,-0.045955882,0
6276,Colorado,Wichita St,2013,1,-1.28492647,0.125,-0.90073529,-1.21875,-1.181985294,-3.99632353,1.69852941,2.58639706,-1.55330882,0.33088235,-3.76286765,0.45588235,-0.439338235,-1.345588235,-1.92463235,-4.360294118,-0.108455882,0
6277,Bucknell,Wichita St,2013,2,-2.19117647,0,-0.49448529,-2.59375,-1.963235294,-6.71507353,0.76102941,-0.53860294,-4.11580882,1.83088235,-0.35661765,-3.35661765,-3.970588235,-0.408088235,-3.04963235,0.827205882,0.079044118,0
6278,California,Wichita St,2013,3,-1.89278937,0.032258065,0.73434536,1.27419355,-2.555977229,-6.30075901,-0.80550285,-2.14041746,-2.17931688,0.9316888,0.27039848,-0.24573055,-1.696394687,0.271347249,-1.3833017,-5.574003795,-0.119544592,0
6279,Montana,Wichita St,2013,4,1.04158215,0.172413793,-0.72616632,-5.01724138,0.170385396,-1.66227181,2.32352941,0.97971603,-5.767748475,-1.84584179,-1.24239351,-0.48377282,-1.711967545,-1.470588235,-0.63691683,-3.907707911,0.028397566,0
6280,Davidson,Wichita St,2013,5,3.65257353,0.03125,-0.02573529,-2.34375,0.911764706,0.90992647,2.79227941,0.68014706,-4.11580882,-0.85661765,-0.04411765,-1.79411765,-1.751838235,-1.720588235,-0.08088235,2.358455882,0.016544118,0
6281,Pacific,Wichita St,2013,6,-2.59742647,0.03125,-1.36948529,-3.4375,-0.119485294,-3.02757353,0.26102941,0.02389706,-3.74080882,-3.13786765,0.54963235,-1.57536765,-1.939338235,-3.251838235,0.60661765,-6.891544118,-0.139705882,0
6282,James Madison,Wichita St,2013,7,-4.26470588,0.058823529,-2.05882353,-1.88235294,-0.852941176,-2.35294118,0.70588235,0.64705882,-3.14705882,-2.5882353,-2.05882353,-1.61764706,0.411764706,0.029411765,-0.55882353,-7.911764706,-0.176470588,0
6283,Long Island,Wichita St,2013,7,10.01336898,0.060606061,2.5026738,0.53030303,0.77540107,-0.43761141,4.23262032,6.08734403,-1.35918003,-1.68805704,1.47860962,1.59982174,-0.652406417,-0.95543672,0.02139038,-5.674688057,-0.158645276,0
6284,Kansas,Wichita St,2013,-8,5.94117647,0.117647059,2.02941177,-0.02941176,-0.558823529,-3.14705882,2.44117647,2.11764706,-2.17647058,2.85294117,1.85294117,0.88235294,-0.294117647,2.147058824,-0.73529411,5.176470592,0.088235294,1
6285,Georgetown,Wichita St,2013,-7,-4.86053131,0.129032258,-1.58823529,-5.08064516,-0.717267552,-3.13946869,-0.96679317,-1.20493359,-3.921252368,-1.58444023,1.01233396,-0.1166983,0.077798862,-0.631878558,-0.83491461,0.103415559,0.041745731,1
6286,Florida,Wichita St,2013,-6,2.19518717,0,1.62388592,-0.98484848,1.8057041,2.50178253,-2.85828877,-4.00356506,-2.60160427,-0.77896613,1.02406417,-1.67290553,-0.500891265,-1.167557932,-3.58467023,9.204099822,0.023172906,1
6287,Michigan,Wichita St,2013,-5,4.93382353,0.0625,3.06801471,2.0625,0.755514706,0.00367647,-1.95772059,-3.38235294,-2.55330882,-0.98161765,0.33088235,-3.57536765,-1.439338235,-1.626838235,-4.64338235,2.702205882,0.016544118,1
6288,VA Commonwealth,Wichita St,2013,-4,7.88235294,0.058823529,3.41176471,6.85294118,1.352941177,3.02941176,-0.29411765,-0.79411765,0.73529412,-4.35294118,0.9117647,-0.97058824,4.352941175,-1.323529411,2.20588236,3.794117642,0,1
6289,UCLA,Wichita St,2013,-3,5.29411765,0.117647059,3.0882353,5.32352941,-1.676470588,-5.08823529,0.79411765,0.14705882,-2.32352941,0.17647059,2.35294117,-1.73529412,0.705882353,-0.794117647,-2.79411764,-2.941176471,-0.029411764,0
6290,San Diego St,Wichita St,2013,-2,-1.1745098,0.033333333,-0.32156862,0.66666667,-0.688235294,-1.35882353,0.15686274,0.35098039,-2.34705882,0.57254902,-1.76078432,-0.86078432,-0.903921568,-0.103921568,-2.50588235,-1.635294118,-0.098039215,0
